#SMILES,glaxo_unsuitable_leads,glaxo_unsuitable_natprod,glaxo_reactive,ursu_reactive,alarmnmr,lint_blake-v2,oprea_filters,MLSMR_excluded,MLSMR_allowed,toxic,pains,passes,fails,passrate,failrate
Clc1ccccc1CN1CCN(CC1)c1ccc(NC(=O)c2ccc(o2)N(=O)=O)cc1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Fc1cccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1CNCc1ccccn1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
OC(CNC1CCCCC1)c1ccc(Cl)c(Cl)c1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
Clc1ccc(\C=C\C(=O)NCC2CCC(CC2)N2CCC(CC2)c2c[nH]c3ccccc23)cc1Cl,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
FC(F)(F)c1cccc2c(NN=Cc3ccccc3)ccnc12,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cl.N(c1ccncc1)c1nccc(n1)-n1cnc2ccccc12,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
CC(=O)c1ccc(Nc2c(cnc3cc(ccc23)-c2c(C)noc2C)C(N)=O)cc1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
FC(F)(F)c1ccc(cc1)C1=NN(CCCC1)S(=O)(=O)c1cccc(Br)c1,1,1,1,1,0,0,1,0,1,1,0,7,4,63.64,36.36
COc1cc2nc(nc(N)c2cc1OC)N1CCC(CNC(=O)c2ccc(cc2)-c2ccc(cc2)C(F)(F)F)CC1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.CC(C)NCc1cccc(c1)-c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.Oc1ccc2CCCCc2c1CNC1CCCCC1,1,1,1,1,1,1,0,1,1,1,1,10,1,90.91,9.09
Br.CN(C)c1ccc(C=CC(SCC(C)=O)=Nc2ccccc2)cc1,1,1,1,0,0,0,0,0,1,0,1,5,6,45.45,54.55
CN(C1C(O)C(C)(C)Oc2ccc(cc12)C#N)C(=O)c1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
OC(=O)C(O)=O.COc1ccc2nccc([C@@H](O)CN3CCC(CO)(CC3)NCc3cc4ccccc4o3)c2c1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
COc1ccc(cc1)-c1nc(NC(=O)Cc2coc3cc(OC)ccc23)sc1C,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCN(CC)S(=O)(=O)c1ccc(C=CC(=O)Nc2cc(Cl)ccc2N2CCOCC2)cc1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
OC(=O)C(F)(F)F.CN1CCC(CC1)N1CCN(Cc2ccc(cc2)-c2ccc(s2)-c2nc3ccccc3[nH]2)CC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
OC=O.CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1cccc(Cl)c1)[C@H](O)CNC1CCCCC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1cc(NC(=O)Nc2ccc3ncccc3c2)c2ccccc2n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.COc1ccc(cc1CN1CCC(O)CC1)-c1ccc(NC(=O)c2cccc(c2)C#N)cc1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
OC(=O)C(F)(F)F.C(NC1CCCC1)c1cccc(c1)-c1ccc(CNc2ccc3ncccc3c2)cc1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.CC(C)(CN)c1nc(c([nH]1)-c1ccncc1)-c1ccc(Cl)c(O)c1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
COc1c(O)c(Br)ccc1C=NNc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.CCC(C)c1ccc(NC(=O)Nc2ccc(Cn3ncc(N4CCCNCC4)c(Cl)c3=O)cc2)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
OC(=O)C(F)(F)F.NCc1cccc(c1)-c1cccc(CN(C2CCN(Cc3ccccc3)CC2)C(=O)Nc2ccccc2)c1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(N3CCCC3=O)c3[nH]cc(C(C)C)c3c2)c1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
Cl.CCCNCCc1ccc(NS(=O)(=O)c2cccc(c2)-c2ccc(Cl)cc2)cc1,1,1,1,1,0,1,0,0,1,1,0,7,4,63.64,36.36
OC(=O)C(F)(F)F.N#CCCN1CCN(Cc2cccc(c2)-c2ccc(cc2)-c2nc3ccccc3[nH]2)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CS(=O)(=O)CCNCc1cc(cs1)-c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
C(Nc1cccnc1)c1ccc(s1)-c1cc2ccncc2cc1OC1CCNCC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
O=C(Nc1ccc2ccccc2n1)c1ccccc1Sc1ccccc1C#N,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.Oc1ccc(CN2CCC(CNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
OC(=O)C(F)(F)F.COc1cccc(CC(=O)NC2CCN(C2)c2ccnc3cc(Cl)ccc23)c1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
FC(F)(F)c1cccc(NC(=O)N2CCN(CC2)C(=O)\C=C\c2ccc(Cl)c(Cl)c2)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CS(=O)(=O)c1ccccc1CNC(=O)c1cccc(c1)-c1ccc(cc1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Clc1cc(Cl)cc(c1)C(=O)N[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CN(C)Cc1cccc(c1)-c1ccc(NC(=O)c2ccc3c(c2)ncn(C2CCCCC2)c3=O)cc1,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(CCc2cccc(F)c2F)cc(=O)c2CCCCc12,1,1,1,1,1,0,0,1,1,1,0,8,3,72.73,27.27
FC(F)(F)c1ccccc1C(=O)Nc1ccccc1Cc1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
COc1cc2C3Cc4cc(OC)c(OC)cc4CN3CCc2cc1COc1ccccc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cl.Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(cnc2c1)C(=O)NCc1ccc(cc1)C(F)(F)F,1,1,1,1,0,0,0,1,1,1,1,8,3,72.73,27.27
CCOc1cc(NCCCNc2ncc(cc2C)N(=O)=O)nc2ccccc12,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.CN1CCC(CC1)C(=O)N(Cc1ccc(cc1)-c1ccc(CNCCc2ccccc2)cn1)C1Cc2ccccc2C1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
Cl.COC(=O)C(C)NCC(=O)c1ccccc1,1,1,1,1,1,1,0,0,1,1,0,8,3,72.73,27.27
Fc1cccc(NC(=O)N2CCCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
OC(=O)C(F)(F)F.CNCc1ccc(-c2cccc(CNCc3ccc(cc3)-c3ccccc3)c2)c(c1)C(=O)OC,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
OC(=O)C(F)(F)F.CN1CCCN(Cc2cccc(c2)-c2ccc(NS(=O)(=O)c3cccc4cccnc34)cc2)CC1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.C[C@H](N[C@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,1,1,1,1,0,0,0,1,1,1,1,8,3,72.73,27.27
CCNc1cc(C)nc(Nc2ccc(NC(=O)c3ccco3)cc2)n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.CS(=O)(=O)c1ccc(CCNCc2ccc(nc2)-c2ccc(CN(C3CCN(Cc4ccccc4)CC3)C(=O)C3CCCC3)cc2)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)c1ccccc1)c1cc(nc2ccc(OC)cc12)C#N,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
OC(=O)C(F)(F)F.CCC(C)CN1CCC(CC1)N(C)c1cc(NC(=O)c2ccc(F)cc2)ccn1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Clc1ccccc1C(CNC(=O)Cc1cccs1)c1c[nH]c2ccccc12,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.C(Cc1cccnc1)NCc1cccc(c1)-c1ccc(s1)-c1nc2ccccc2[nH]1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCCc1c(C(=O)OCC)c2cc(O)ccc2n1-c1ccc(OC)cc1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.O=C(Nc1ccc2CCNCCc2c1)Nc1ccc2ccccc2c1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
COc1ccc(NC(=O)C2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)cc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
COc1ccc2[nH]cc(C3=CCN(CC4CC4C(=O)c4ccccc4)CC3)c2n1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CC(Oc1ccc(Cl)cc1)C(=O)NCCC1CCN(CCCCCNC(=O)\C=C\c2ccc(Cl)c(Cl)c2)CC1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
Cl.C(C1=NCCN1)c1ccccc1,1,1,1,1,1,1,0,1,1,1,1,10,1,90.91,9.09
Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC1CCCCCC1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
Cl.CCOC(=O)CNCC(=O)c1ccc(OCc2ccccc2)cc1,1,1,1,1,0,0,0,0,1,1,0,6,5,54.55,45.45
Oc1ccc(Cl)cc1CN1CCC(CC1)C(=O)Nc1ccc(Oc2cccnc2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CC(CN1CCN(C)CC1)C(=O)Nc1ccc(cc1)-c1ccc(cc1)-c1nc2cc(F)ccc2[nH]1,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
COc1ccc(CCNC(=O)c2cnc3n(CCc4c[nH]cn4)c(nc3c2)-c2c[nH]c(n2)-c2ccccc2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(CNCc1cccc(Oc2ccc(Cl)cc2)c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
Cl.COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(cc3)C(O)=O)c2c1,1,1,1,1,0,0,0,0,1,0,1,6,5,54.55,45.45
Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCN1CCCCC1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
OC(=O)C(F)(F)F.N#Cc1cncc(c1)-c1nc2c(cccc2n1CCNCc1ccccc1)N1CCN(CC1)c1cnccn1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCn1cc(C=C2Oc3c(ccc(O)c3CN3CCCCC3)C2=O)c2cc(OC)ccc12,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)N[C@@H](CC1CCCCC1)C(=O)NCCN1CCCC1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
OC(=O)C(F)(F)F.Cc1ccccc1C1CCN(CC1)c1ncc(cc1Cl)C(=O)NC1CC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
N#Cc1ccc2CCN(CCCn3c(nc4ccncc34)-c3ccc4ccccc4c3)CCc2c1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
COc1cc-2c(C[C@@H]3N(C)CCc4cc5OCOc5c-2c34)c(OC)c1OC,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCc1ccc(cc1)C(=O)NC(=O)c1ccccc1O,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cc(N)nc2ccc(cc12)-c1cccc(CN)c1,1,1,1,1,1,0,1,1,1,0,1,9,2,81.82,18.18
Cl.COc1ccc2ncc(F)c(CCN3CC(O)C(CNCc4ccc5SCC(=O)Nc5n4)C3)c2c1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
Cl.COc1ccc(Nc2nc(N3CCCC3)c3ccccc3n2)cc1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
FC(F)(F)c1cc(NC(=O)NC(CCCN2CCC3(CC2)OCc2ccccc32)c2ccc(Cl)c(Cl)c2)cc(c1)C(F)(F)F,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
OC=O.CCc1c[nH]c2c(cc(cc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)CCCC(C)C)N(c1ccccc1)S(C)(=O)=O,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Clc1c(cnn(Cc2cccc(NC(=O)Nc3ccc(cc3)-c3ccccc3)c2)c1=O)N1CCCNCC1,1,1,1,1,0,1,1,0,1,0,1,8,3,72.73,27.27
OC(=O)C(F)(F)F.Cc1cccc2nc([nH]c12)-c1ccc(s1)-c1ccc(CNCCCN2CCCC2=O)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cl.O=C(NC1CCC(CCN2CCc3ccc(cc3CC2)C#N)CC1)c1ccc(s1)-c1ccccn1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
CC(C)(C)c1ccc(cc1)C(=O)N1CCC2(CC1)N(CN(CC(=O)NCC1CCCO1)C2=O)c1ccccc1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
Oc1cccc(c1)-c1cnc2ccc(NCc3ccc(F)cc3)nn12,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCOC(=O)c1ccc(N2CCN(CC2)c2cc(C)ccc2C)c(NC(=O)Nc2ccc(Cl)c(Cl)c2)c1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
OC(=O)C(O)=O.COc1cc(NC(=O)\C=C\c2cc(F)cc(F)c2F)cc(OCCN2CCN(CCN3CCOCC3)CC2)c1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
COc1ccccc1-c1sccc1C(=O)NC1(CCCC1)c1cc(Cl)cc(Cl)c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
COc1ccccc1-c1nc2nc(N)nc(N)c2nc1-c1ccccc1OC,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cl.COc1cc2ncnc(Nc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)c2cc1OC,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
Cc1cc(C)c(NC(=O)NC2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)C2)c(C)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
OC(=O)C(F)(F)F.COc1ccc(CNCCc2cccs2)cc1-c1ccc(s1)S(=O)(=O)NCCN1CCCC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)CCCCn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc12,1,1,1,1,1,0,1,0,1,1,1,9,2,81.82,18.18
COc1cccc(CCc2cccc(CNC(C)=O)c2)c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCN(CC)CCOC(=O)C(OC)(c1ccccc1)c1ccccc1,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
OC=O.Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCCC1(CCN(CC1)C(=O)OCc1ccccc1)c1ccccc1,1,1,1,0,1,0,0,1,1,1,0,7,4,63.64,36.36
FC(F)(F)c1cc(NC(=O)c2ccc(Cl)c(c2)N(=O)=O)ccc1Cl,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Clc1ccc(Cn2cc(cc(Cl)c2=O)C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,1,1,1,1,1,0,1,1,1,1,0,9,2,81.82,18.18
Cl.CN(C)C(=O)n1cnc(n1)S(=O)(=O)N(C)c1ccc(Cl)cc1,1,1,1,1,0,1,0,0,1,1,0,7,4,63.64,36.36
Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)N[C@@H](CC1CCCCC1)C(=O)NC1CC1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
COc1ccc2c(NN=C(C)c3ccccn3)cc(C)nc2c1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cc1cc(nc(NC(=N)Nc2ccc(Br)cc2)n1)N1CCC=CC1,1,1,1,1,0,0,1,0,1,1,0,7,4,63.64,36.36
OC(=O)C(F)(F)F.Nc1cccc(CNCc2cccc(c2)-c2ccc(s2)-c2nc3ccccc3[nH]2)c1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
C1CC1c1cc(NC2CCCCC2)nc(n1)-c1ccccn1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cccc2nc([nH]c12)-c1cccc(c1)-c1cccc(NC(=O)c2ccc(=O)[nH]n2)c1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Cl.CCOc1ccc(cc1C#N)C(=O)Nc1cc(Br)c2CCNCc2c1,1,1,1,1,0,0,0,1,1,1,1,8,3,72.73,27.27
Cl.CCCCN(CCCC)CCCN(CCCN(CCCC)CCCC)c1cc(C)nc(Nc2ccc3cc(Br)ccc3c2)n1,1,1,1,1,0,0,0,0,1,1,1,7,4,63.64,36.36
OC(=O)C(F)(F)F.Cc1ccc(CNC(=O)[C@H](CCCN)Nc2cc(C)nc(Nc3ccccc3)n2)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1nc(sc1C)-c1nc(ncc1-c1ccsc1)N1CCOCC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cl.CCCCOc1ccc(cc1)C(=O)C(CCC(CNC(C)(C)C)C(=O)c1ccc(OCCCC)cc1)CNC(C)(C)C,1,1,1,1,0,1,0,0,1,1,1,8,3,72.73,27.27
OC(=O)C(F)(F)F.CCn1c(nc2c(ncc(OCCCNCCc3c[nH]cn3)c12)-c1cccc(Cl)c1)-c1nonc1N,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1cc(on1)C(=O)Nc1ccc(OCc2ccccc2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cl.Cn1c2ccccc2c2c1cc(CNC(CO)(CO)CO)c1ccccc21,1,1,1,1,0,0,0,1,1,1,0,7,4,63.64,36.36
COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc3nc4ccccc4[nH]3)c2c1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
FC(F)(F)c1ccc2[nH]c(nc2c1)-c1cccc(c1)-c1ccc(CNCCN2CCNCC2)cc1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
NC(=N)NN=Cc1c2ccc(Cl)cc2c(Cl)c2ccc(Cl)cc12,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
CN1CCC(CC1)NCc1ccc(cc1)-c1ccc(c(F)c1)S(=O)(=O)NCc1ccccc1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)nc3cc[nH]c(=O)c23)c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCCN(CCCCNC(=O)c1ccc(cc1)-c1cccnc1)C1CCc2c(O)cccc2C1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
CC(C)NCc1ccc(cc1)-c1cccc(NC(=O)c2cccc(Cl)c2)c1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CC1(C)NC(N)=NC(=N)N1OCCCNC(=O)c1ccc(cc1)N(=O)=O,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
COc1ccc(cc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccc(F)cc2)cc1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1ccc(CNCc2cnn(n2)-c2ccccc2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCN(c1ccc(O)c(CN2CCCCC2)c1)c1ccc(cn1)N(=O)=O,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
COc1cc(NC(=O)\C=C\c2ccccc2OC(F)(F)F)cc(OCCN2CCC(O)(CC2)c2ccccc2)c1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(NCCc2cccnc2)n1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
N(c1ccc2[nH]ccc2c1)c1ccnc2cc(ccc12)-c1ccccn1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Clc1cc(cnc1N1CCCC(C1)c1ccccc1)C(=O)NC1CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
NCc1ccc(CNCc2cccc(c2)-c2ccc(cc2)-c2nc3ccccc3[nH]2)cc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
COc1cc(cc(OC)c1OC)C(=O)N1CCC(CCN2CCC3(CN(c4ccccc34)S(C)(=O)=O)CC2)CC1Cc1ccc(Cl)c(Cl)c1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CCN1c2cc(cc3c(CC)cn(CCS1(=O)=O)c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CCCCCCN1CCC(CC1)NCc1cccc(c1)C(F)(F)F,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
Cc1n[nH]c2ccc(cc12)-c1cc(OC[C@@H](N)Cc2ccccc2)cnc1-c1ccc(OCc2cccc(F)c2)cc1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
CCC(C)CN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
Oc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,1,1,1,1,0,0,0,1,1,1,1,8,3,72.73,27.27
COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(cc1)S(=O)(=O)NCCc1ccccn1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC2CCC1C2)N1CCCCS1(=O)=O,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
CC(=O)Nc1ccc(cc1)C(=O)N1CCN(CC1)c1ccnc2cc(Cl)ccc12,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
C(CN1CCCCC1)C1CCN(Cc2cccc(c2)-c2cccc(c2)-c2nc3ccccc3[nH]2)CC1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCOc1ccccc1CCNCC1CCN(CC2CCCCC2)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCCc1cc(OCCCOc2ccccc2)ccc1OCCCON1C(=N)N=C(N)NC1(C)C,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
Cc1cc(N[C@@H](Cc2ccccc2)C(=O)NCCc2ccccc2)nc(NCCc2cccs2)n1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
COc1nc2c(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5c4)[C@H](O)C3)c(Cl)cnc2cc1F,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cc(C)c2[nH]c(O)c(\N=N\C(S)=N)c2c1,0,1,1,1,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1ccc2NC(=O)C(=O)c2c1,1,1,1,1,0,1,1,0,1,0,1,8,3,72.73,27.27
CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
O=C(OCc1ccccc1)N1C(=O)C(=O)c2ccccc12,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CCN(CC)CCNc1ccnc2cc(I)ccc12,1,1,1,1,0,0,1,1,0,0,0,6,5,54.55,45.45
CCN(CC)CCNc1ccnc2cc(O)ccc12,1,1,1,1,0,1,1,1,1,0,0,8,3,72.73,27.27
CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCOCc1ccccc1,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
Nc1ncc(Cc2cccc(Oc3ccccc3)c2)c(N)n1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CCCCCCCCCCCCNCCOC,0,1,1,1,1,0,0,0,1,1,0,6,5,54.55,45.45
OCCNCc1ccccc1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
CC(C)(N)CO,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
COc1cc(NC(C)CCCN)c2ncccc2c1-c1c(OC)cc(NC(C)CCCN)c2ncccc12,1,1,1,1,0,1,1,1,1,0,1,9,2,81.82,18.18
Cc1cccc(CC(=O)Nc2ccc(NC(=O)\C=C\c3ccc(o3)-c3ccc(cc3)N(=O)=O)cc2C(=O)c2ccccc2)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
